latin_name,activity_type,study_name,trial_number,state,objective_value,mean_auc,std_auc,stability_penalty,stability_penalty_score,feature_penalty,target_features,n_features,excess_features,feature_penalty_score,mean_abs_correlation,correlation_penalty,correlation_penalty_score
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,251,COMPLETE,0.5958305578610728,0.7661626824449407,0.0680023000558274,0.25,0.01700057501395685,0.001,10,21,11,0.142,0.22663099139822332,0.05,0.011331549569911167
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,252,COMPLETE,0.6229025868286893,0.7705772925498576,0.06553770426660895,0.25,0.016384426066652236,0.001,10,20,10,0.12000000000000001,0.22580559309032155,0.05,0.011290279654516079
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,253,COMPLETE,0.5962818767730428,0.7729372949889322,0.09340363766715756,0.25,0.02335090941678939,0.001,10,21,11,0.142,0.22609017598199982,0.05,0.011304508799099992
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,254,COMPLETE,0.5962449647025233,0.7726866762253147,0.09254881089476602,0.25,0.023137202723691505,0.001,10,21,11,0.142,0.22609017598199982,0.05,0.011304508799099992
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,255,COMPLETE,0.5683632671436266,0.7679827616583225,0.08905715910421182,0.25,0.022264289776052954,0.001,10,22,12,0.166,0.22710409477285626,0.05,0.011355204738642814
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,256,COMPLETE,0.5674307077598336,0.7672049720387816,0.08967623816122042,0.25,0.022419059540305104,0.001,10,22,12,0.166,0.22710409477285626,0.05,0.011355204738642814
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,257,COMPLETE,0.5673796825407316,0.7671524552843758,0.08967027202000571,0.25,0.02241756800500143,0.001,10,22,12,0.166,0.22710409477285626,0.05,0.011355204738642814
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,258,COMPLETE,0.5844565279693541,0.7864001898406716,0.09989555497693162,0.25,0.024973888744232904,0.001,10,22,12,0.166,0.21939546254169176,0.05,0.010969773127084588
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,259,COMPLETE,0.585824969294186,0.7880901324913414,0.10118156028028293,0.25,0.02529539007007073,0.001,10,22,12,0.166,0.21939546254169176,0.05,0.010969773127084588
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,260,COMPLETE,0.5450235928923337,0.7706631411090017,0.09024390618538106,0.25,0.022560976546345264,0.001,10,23,13,0.192,0.22157143340645477,0.05,0.011078571670322739
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,261,COMPLETE,0.5438886375270424,0.7692204266483106,0.0890128698037815,0.25,0.022253217450945374,0.001,10,23,13,0.192,0.22157143340645477,0.05,0.011078571670322739
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,262,COMPLETE,0.5683487455531012,0.7679719891626583,0.08907215548365693,0.25,0.022268038870914234,0.001,10,22,12,0.166,0.22710409477285626,0.05,0.011355204738642814
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,263,COMPLETE,0.5449904702474615,0.7706132838873133,0.09017696787811584,0.25,0.02254424196952896,0.001,10,23,13,0.192,0.22157143340645477,0.05,0.011078571670322739
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,264,COMPLETE,0.5470402548517757,0.7728726591851892,0.09101533065236335,0.25,0.022753832663090837,0.001,10,23,13,0.192,0.22157143340645477,0.05,0.011078571670322739
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,265,COMPLETE,0.585664251498781,0.7880038609660712,0.10147934536082269,0.25,0.025369836340205672,0.001,10,22,12,0.166,0.21939546254169176,0.05,0.010969773127084588
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,266,COMPLETE,0.5959128955527334,0.7726281583856757,0.09364301613536914,0.25,0.023410754033842286,0.001,10,21,11,0.142,0.22609017598199982,0.05,0.011304508799099992
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,267,COMPLETE,0.585350785006608,0.7877722523092938,0.10180677670240472,0.25,0.02545169417560118,0.001,10,22,12,0.166,0.21939546254169176,0.05,0.010969773127084588
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,268,COMPLETE,0.5269319811690454,0.7523787531977786,0.08955773074066002,0.25,0.022389432685165005,0.001,10,23,13,0.192,0.2211467868713641,0.05,0.011057339343568206
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,269,COMPLETE,0.5031558730645175,0.7575900161159129,0.09151531739974966,0.25,0.022878829349937416,0.001,10,24,14,0.22,0.23110627402916034,0.05,0.011555313701458018
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,270,COMPLETE,0.5037240532688453,0.7582368885021076,0.0918300861272171,0.25,0.022957521531804276,0.001,10,24,14,0.22,0.23110627402916034,0.05,0.011555313701458018
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,271,COMPLETE,0.500694216434283,0.7545705134150458,0.08928393311721908,0.25,0.02232098327930477,0.001,10,24,14,0.22,0.23110627402916034,0.05,0.011555313701458018
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,272,COMPLETE,0.5250913492897022,0.7526832800360754,0.09567955467842774,0.25,0.023919888669606936,0.001,10,23,13,0.192,0.23344084153532504,0.05,0.011672042076766254
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,273,COMPLETE,0.5714616842038095,0.7731484375489145,0.09627141656272449,0.25,0.024067854140681123,0.001,10,22,12,0.166,0.23237798408847715,0.05,0.011618899204423858
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,274,COMPLETE,0.5251516547907928,0.7527507804645737,0.09570833438805827,0.25,0.023927083597014568,0.001,10,23,13,0.192,0.23344084153532504,0.05,0.011672042076766254
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,275,COMPLETE,0.5433599962037524,0.7435316992850742,0.09193696544602191,0.25,0.022984241361505477,0.001,10,22,12,0.166,0.2237492343963266,0.05,0.01118746171981633
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,276,COMPLETE,0.5233412088206908,0.7507752695225517,0.09504807450037842,0.25,0.023762018625094604,0.001,10,23,13,0.192,0.23344084153532504,0.05,0.011672042076766254
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,277,COMPLETE,0.5844439046216119,0.7864408082352697,0.10010852194629295,0.25,0.025027130486573238,0.001,10,22,12,0.166,0.21939546254169176,0.05,0.010969773127084588
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,278,COMPLETE,0.5816886440302417,0.7806844880669276,0.088246532470574,0.25,0.0220616331176435,0.001,10,22,12,0.166,0.2186842183808468,0.05,0.010934210919042342
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,279,COMPLETE,0.5590198141432283,0.7594906351078995,0.09485063489901532,0.25,0.02371265872475383,0.001,10,22,12,0.166,0.21516324479834747,0.05,0.010758162239917374
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,280,COMPLETE,0.6033997062538893,0.7761849799444946,0.08117288646472978,0.25,0.020293221616182446,0.001,10,21,11,0.142,0.20984104148845917,0.05,0.010492052074422959
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,281,COMPLETE,0.5596841927654301,0.7602588204136369,0.09526586163315759,0.25,0.023816465408289397,0.001,10,22,12,0.166,0.21516324479834747,0.05,0.010758162239917374
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,282,COMPLETE,0.5833493099846214,0.7776971019101832,0.07214384992279052,0.25,0.01803596248069763,0.001,10,22,12,0.166,0.206236588897282,0.05,0.0103118294448641
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,283,COMPLETE,0.5392490930543739,0.7644381815640849,0.09042253163605736,0.25,0.02260563290901434,0.001,10,23,13,0.192,0.21166911201393493,0.05,0.010583455600696748
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,284,COMPLETE,0.5784269418433647,0.7723310041138527,0.0703689313024955,0.25,0.017592232825623874,0.001,10,22,12,0.166,0.206236588897282,0.05,0.0103118294448641
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,285,COMPLETE,0.5369757652943068,0.7613808422664322,0.0872864854857145,0.25,0.021821621371428623,0.001,10,23,13,0.192,0.21166911201393493,0.05,0.010583455600696748
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,286,COMPLETE,0.5660858680955373,0.7649603554654383,0.08788944891972147,0.25,0.02197236222993037,0.001,10,22,12,0.166,0.21804250279941204,0.05,0.010902125139970603
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,287,COMPLETE,0.5669701343426761,0.7665726703310604,0.09080164339365468,0.25,0.02270041084841367,0.001,10,22,12,0.166,0.21804250279941204,0.05,0.010902125139970603
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,288,COMPLETE,0.5115726966745665,0.7654204525530682,0.08973643177735664,0.25,0.02243410794433916,0.001,10,24,14,0.22,0.22827295868325184,0.05,0.011413647934162593
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,289,COMPLETE,0.6064047213007782,0.7857982337079646,0.10492938256214064,0.25,0.02623234564053516,0.001,10,21,11,0.142,0.22322333533302638,0.05,0.011161166766651319
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,290,COMPLETE,0.4962650812556979,0.7828534251550149,0.10222884284912619,0.25,0.025557210712281547,0.001,10,25,15,0.25,0.22062266374070855,0.05,0.011031133187035427
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,291,COMPLETE,0.5829980559016305,0.8055209897186787,0.08029068253624776,0.25,0.02007267063406194,0.001,10,23,13,0.192,0.2090052636597241,0.05,0.010450263182986206
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,292,COMPLETE,0.5866004234781886,0.8100133774024886,0.08332808479270713,0.25,0.020832021198176783,0.001,10,23,13,0.192,0.21161865452246353,0.05,0.010580932726123177
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,293,COMPLETE,0.5860943920673786,0.8095824265190458,0.08362840690217632,0.25,0.02090710172554408,0.001,10,23,13,0.192,0.21161865452246353,0.05,0.010580932726123177
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,294,COMPLETE,0.6085701672907723,0.8050584113866446,0.08051819844902543,0.25,0.020129549612256357,0.001,10,22,12,0.166,0.20717388967231934,0.05,0.010358694483615968
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,295,COMPLETE,0.6046843260619476,0.8010027897965962,0.07800417855588675,0.25,0.019501044638971687,0.001,10,22,12,0.166,0.2163483819135378,0.05,0.010817419095676892
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,296,COMPLETE,0.6134515488130974,0.7839089992347864,0.06832039268064669,0.25,0.01708009817016167,0.001,10,21,11,0.142,0.227547045030547,0.05,0.011377352251527351
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,297,COMPLETE,0.5829196263984344,0.7530515925707639,0.07075298123380991,0.25,0.017688245308452477,0.001,10,21,11,0.142,0.20887441727754086,0.05,0.010443720863877043
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,298,COMPLETE,0.5763688766142229,0.7749872201010829,0.08575151031222251,0.25,0.02143787757805563,0.001,10,22,12,0.166,0.22360931817608726,0.05,0.011180465908804364
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,299,COMPLETE,0.601579857018301,0.7981907550738202,0.07860617754048378,0.25,0.019651544385120946,0.001,10,22,12,0.166,0.21918707340796498,0.05,0.010959353670398249
